mission_id,profile,geometry_params,drone_preset,wind_profile,wind_direction_deg,wind_speed_min,wind_speed_max,waypoint_file,n_waypoints,validation,status
mission_01066,rectangle,"[200, 30, 2]",dynamic,moderate,45,5.0,8.0,mission_01066.waypoints,11,OK,pending
mission_01067,rectangle,"[200, 30, 2]",dynamic,moderate,90,5.0,8.0,mission_01067.waypoints,11,OK,pending
mission_01068,rectangle,"[200, 30, 2]",dynamic,moderate,135,5.0,8.0,mission_01068.waypoints,11,OK,pending
mission_01069,rectangle,"[200, 30, 2]",dynamic,gusty,0,3.0,10.0,mission_01069.waypoints,11,OK,pending
mission_01070,rectangle,"[200, 30, 2]",dynamic,gusty,45,3.0,10.0,mission_01070.waypoints,11,OK,pending
mission_01071,rectangle,"[200, 30, 2]",dynamic,gusty,90,3.0,10.0,mission_01071.waypoints,11,OK,pending
mission_01072,rectangle,"[200, 30, 2]",dynamic,gusty,135,3.0,10.0,mission_01072.waypoints,11,OK,pending
mission_01073,rectangle,"[200, 30, 2]",fast,calm,0,0.0,1.0,mission_01073.waypoints,11,OK,pending
mission_01074,rectangle,"[200, 30, 2]",fast,calm,45,0.0,1.0,mission_01074.waypoints,11,OK,pending
mission_01075,rectangle,"[200, 30, 2]",fast,calm,90,0.0,1.0,mission_01075.waypoints,11,OK,pending
mission_01076,rectangle,"[200, 30, 2]",fast,calm,135,0.0,1.0,mission_01076.waypoints,11,OK,pending
mission_01077,rectangle,"[200, 30, 2]",fast,light,0,2.0,4.0,mission_01077.waypoints,11,OK,pending
mission_01078,rectangle,"[200, 30, 2]",fast,light,45,2.0,4.0,mission_01078.waypoints,11,OK,pending
mission_01079,rectangle,"[200, 30, 2]",fast,light,90,2.0,4.0,mission_01079.waypoints,11,OK,pending
mission_01080,rectangle,"[200, 30, 2]",fast,light,135,2.0,4.0,mission_01080.waypoints,11,OK,pending
mission_01081,rectangle,"[200, 30, 2]",fast,moderate,0,5.0,8.0,mission_01081.waypoints,11,OK,pending
mission_01082,rectangle,"[200, 30, 2]",fast,moderate,45,5.0,8.0,mission_01082.waypoints,11,OK,pending
mission_01083,rectangle,"[200, 30, 2]",fast,moderate,90,5.0,8.0,mission_01083.waypoints,11,OK,pending
mission_01084,rectangle,"[200, 30, 2]",fast,moderate,135,5.0,8.0,mission_01084.waypoints,11,OK,pending
mission_01085,rectangle,"[200, 30, 2]",fast,gusty,0,3.0,10.0,mission_01085.waypoints,11,OK,pending
mission_01086,rectangle,"[200, 30, 2]",fast,gusty,45,3.0,10.0,mission_01086.waypoints,11,OK,pending
mission_01087,rectangle,"[200, 30, 2]",fast,gusty,90,3.0,10.0,mission_01087.waypoints,11,OK,pending
mission_01088,rectangle,"[200, 30, 2]",fast,gusty,135,3.0,10.0,mission_01088.waypoints,11,OK,pending
mission_01089,rectangle,"[200, 30, 3]",conservative,calm,0,0.0,1.0,mission_01089.waypoints,15,OK,pending
mission_01090,rectangle,"[200, 30, 3]",conservative,calm,45,0.0,1.0,mission_01090.waypoints,15,OK,pending
mission_01091,rectangle,"[200, 30, 3]",conservative,calm,90,0.0,1.0,mission_01091.waypoints,15,OK,pending
mission_01092,rectangle,"[200, 30, 3]",conservative,calm,135,0.0,1.0,mission_01092.waypoints,15,OK,pending
mission_01093,rectangle,"[200, 30, 3]",conservative,light,0,2.0,4.0,mission_01093.waypoints,15,OK,pending
mission_01094,rectangle,"[200, 30, 3]",conservative,light,45,2.0,4.0,mission_01094.waypoints,15,OK,pending
mission_01095,rectangle,"[200, 30, 3]",conservative,light,90,2.0,4.0,mission_01095.waypoints,15,OK,pending
mission_01096,rectangle,"[200, 30, 3]",conservative,light,135,2.0,4.0,mission_01096.waypoints,15,OK,pending
mission_01097,rectangle,"[200, 30, 3]",conservative,moderate,0,5.0,8.0,mission_01097.waypoints,15,OK,pending
mission_01098,rectangle,"[200, 30, 3]",conservative,moderate,45,5.0,8.0,mission_01098.waypoints,15,OK,pending
mission_01099,rectangle,"[200, 30, 3]",conservative,moderate,90,5.0,8.0,mission_01099.waypoints,15,OK,pending
mission_01100,rectangle,"[200, 30, 3]",conservative,moderate,135,5.0,8.0,mission_01100.waypoints,15,OK,pending
mission_01101,rectangle,"[200, 30, 3]",conservative,gusty,0,3.0,10.0,mission_01101.waypoints,15,OK,pending
mission_01102,rectangle,"[200, 30, 3]",conservative,gusty,45,3.0,10.0,mission_01102.waypoints,15,OK,pending
mission_01103,rectangle,"[200, 30, 3]",conservative,gusty,90,3.0,10.0,mission_01103.waypoints,15,OK,pending
mission_01104,rectangle,"[200, 30, 3]",conservative,gusty,135,3.0,10.0,mission_01104.waypoints,15,OK,pending
mission_01105,rectangle,"[200, 30, 3]",standard,calm,0,0.0,1.0,mission_01105.waypoints,15,OK,pending
mission_01106,rectangle,"[200, 30, 3]",standard,calm,45,0.0,1.0,mission_01106.waypoints,15,OK,pending
mission_01107,rectangle,"[200, 30, 3]",standard,calm,90,0.0,1.0,mission_01107.waypoints,15,OK,pending
mission_01108,rectangle,"[200, 30, 3]",standard,calm,135,0.0,1.0,mission_01108.waypoints,15,OK,pending
mission_01109,rectangle,"[200, 30, 3]",standard,light,0,2.0,4.0,mission_01109.waypoints,15,OK,pending
mission_01110,rectangle,"[200, 30, 3]",standard,light,45,2.0,4.0,mission_01110.waypoints,15,OK,pending
mission_01111,rectangle,"[200, 30, 3]",standard,light,90,2.0,4.0,mission_01111.waypoints,15,OK,pending
mission_01112,rectangle,"[200, 30, 3]",standard,light,135,2.0,4.0,mission_01112.waypoints,15,OK,pending
mission_01113,rectangle,"[200, 30, 3]",standard,moderate,0,5.0,8.0,mission_01113.waypoints,15,OK,pending
mission_01114,rectangle,"[200, 30, 3]",standard,moderate,45,5.0,8.0,mission_01114.waypoints,15,OK,pending
mission_01115,rectangle,"[200, 30, 3]",standard,moderate,90,5.0,8.0,mission_01115.waypoints,15,OK,pending
mission_01116,rectangle,"[200, 30, 3]",standard,moderate,135,5.0,8.0,mission_01116.waypoints,15,OK,pending
mission_01117,rectangle,"[200, 30, 3]",standard,gusty,0,3.0,10.0,mission_01117.waypoints,15,OK,pending
mission_01118,rectangle,"[200, 30, 3]",standard,gusty,45,3.0,10.0,mission_01118.waypoints,15,OK,pending
mission_01119,rectangle,"[200, 30, 3]",standard,gusty,90,3.0,10.0,mission_01119.waypoints,15,OK,pending
mission_01120,rectangle,"[200, 30, 3]",standard,gusty,135,3.0,10.0,mission_01120.waypoints,15,OK,pending
mission_01121,rectangle,"[200, 30, 3]",dynamic,calm,0,0.0,1.0,mission_01121.waypoints,15,OK,pending
mission_01122,rectangle,"[200, 30, 3]",dynamic,calm,45,0.0,1.0,mission_01122.waypoints,15,OK,pending
mission_01123,rectangle,"[200, 30, 3]",dynamic,calm,90,0.0,1.0,mission_01123.waypoints,15,OK,pending
mission_01124,rectangle,"[200, 30, 3]",dynamic,calm,135,0.0,1.0,mission_01124.waypoints,15,OK,pending
mission_01125,rectangle,"[200, 30, 3]",dynamic,light,0,2.0,4.0,mission_01125.waypoints,15,OK,pending
mission_01126,rectangle,"[200, 30, 3]",dynamic,light,45,2.0,4.0,mission_01126.waypoints,15,OK,pending
mission_01127,rectangle,"[200, 30, 3]",dynamic,light,90,2.0,4.0,mission_01127.waypoints,15,OK,pending
mission_01128,rectangle,"[200, 30, 3]",dynamic,light,135,2.0,4.0,mission_01128.waypoints,15,OK,pending
mission_01129,rectangle,"[200, 30, 3]",dynamic,moderate,0,5.0,8.0,mission_01129.waypoints,15,OK,pending
mission_01130,rectangle,"[200, 30, 3]",dynamic,moderate,45,5.0,8.0,mission_01130.waypoints,15,OK,pending
mission_01131,rectangle,"[200, 30, 3]",dynamic,moderate,90,5.0,8.0,mission_01131.waypoints,15,OK,pending
mission_01132,rectangle,"[200, 30, 3]",dynamic,moderate,135,5.0,8.0,mission_01132.waypoints,15,OK,pending
mission_01133,rectangle,"[200, 30, 3]",dynamic,gusty,0,3.0,10.0,mission_01133.waypoints,15,OK,pending
mission_01134,rectangle,"[200, 30, 3]",dynamic,gusty,45,3.0,10.0,mission_01134.waypoints,15,OK,pending
mission_01135,rectangle,"[200, 30, 3]",dynamic,gusty,90,3.0,10.0,mission_01135.waypoints,15,OK,pending
mission_01136,rectangle,"[200, 30, 3]",dynamic,gusty,135,3.0,10.0,mission_01136.waypoints,15,OK,pending
mission_01137,rectangle,"[200, 30, 3]",fast,calm,0,0.0,1.0,mission_01137.waypoints,15,OK,pending
mission_01138,rectangle,"[200, 30, 3]",fast,calm,45,0.0,1.0,mission_01138.waypoints,15,OK,pending
mission_01139,rectangle,"[200, 30, 3]",fast,calm,90,0.0,1.0,mission_01139.waypoints,15,OK,pending
mission_01140,rectangle,"[200, 30, 3]",fast,calm,135,0.0,1.0,mission_01140.waypoints,15,OK,pending
mission_01141,rectangle,"[200, 30, 3]",fast,light,0,2.0,4.0,mission_01141.waypoints,15,OK,pending
mission_01142,rectangle,"[200, 30, 3]",fast,light,45,2.0,4.0,mission_01142.waypoints,15,OK,pending
mission_01143,rectangle,"[200, 30, 3]",fast,light,90,2.0,4.0,mission_01143.waypoints,15,OK,pending
mission_01144,rectangle,"[200, 30, 3]",fast,light,135,2.0,4.0,mission_01144.waypoints,15,OK,pending
mission_01145,rectangle,"[200, 30, 3]",fast,moderate,0,5.0,8.0,mission_01145.waypoints,15,OK,pending
mission_01146,rectangle,"[200, 30, 3]",fast,moderate,45,5.0,8.0,mission_01146.waypoints,15,OK,pending
mission_01147,rectangle,"[200, 30, 3]",fast,moderate,90,5.0,8.0,mission_01147.waypoints,15,OK,pending
mission_01148,rectangle,"[200, 30, 3]",fast,moderate,135,5.0,8.0,mission_01148.waypoints,15,OK,pending
mission_01149,rectangle,"[200, 30, 3]",fast,gusty,0,3.0,10.0,mission_01149.waypoints,15,OK,pending
mission_01150,rectangle,"[200, 30, 3]",fast,gusty,45,3.0,10.0,mission_01150.waypoints,15,OK,pending
mission_01151,rectangle,"[200, 30, 3]",fast,gusty,90,3.0,10.0,mission_01151.waypoints,15,OK,pending
mission_01152,rectangle,"[200, 30, 3]",fast,gusty,135,3.0,10.0,mission_01152.waypoints,15,OK,pending
mission_01153,rectangle,"[200, 60, 1]",conservative,calm,0,0.0,1.0,mission_01153.waypoints,7,OK,pending
mission_01154,rectangle,"[200, 60, 1]",conservative,calm,45,0.0,1.0,mission_01154.waypoints,7,OK,pending
mission_01155,rectangle,"[200, 60, 1]",conservative,calm,90,0.0,1.0,mission_01155.waypoints,7,OK,pending
mission_01156,rectangle,"[200, 60, 1]",conservative,calm,135,0.0,1.0,mission_01156.waypoints,7,OK,pending
mission_01157,rectangle,"[200, 60, 1]",conservative,light,0,2.0,4.0,mission_01157.waypoints,7,OK,pending
mission_01158,rectangle,"[200, 60, 1]",conservative,light,45,2.0,4.0,mission_01158.waypoints,7,OK,pending
mission_01159,rectangle,"[200, 60, 1]",conservative,light,90,2.0,4.0,mission_01159.waypoints,7,OK,pending
mission_01160,rectangle,"[200, 60, 1]",conservative,light,135,2.0,4.0,mission_01160.waypoints,7,OK,pending
mission_01161,rectangle,"[200, 60, 1]",conservative,moderate,0,5.0,8.0,mission_01161.waypoints,7,OK,pending
mission_01162,rectangle,"[200, 60, 1]",conservative,moderate,45,5.0,8.0,mission_01162.waypoints,7,OK,pending
mission_01163,rectangle,"[200, 60, 1]",conservative,moderate,90,5.0,8.0,mission_01163.waypoints,7,OK,pending
mission_01164,rectangle,"[200, 60, 1]",conservative,moderate,135,5.0,8.0,mission_01164.waypoints,7,OK,pending
mission_01165,rectangle,"[200, 60, 1]",conservative,gusty,0,3.0,10.0,mission_01165.waypoints,7,OK,pending
mission_01166,rectangle,"[200, 60, 1]",conservative,gusty,45,3.0,10.0,mission_01166.waypoints,7,OK,pending
mission_01167,rectangle,"[200, 60, 1]",conservative,gusty,90,3.0,10.0,mission_01167.waypoints,7,OK,pending
mission_01168,rectangle,"[200, 60, 1]",conservative,gusty,135,3.0,10.0,mission_01168.waypoints,7,OK,pending
mission_01169,rectangle,"[200, 60, 1]",standard,calm,0,0.0,1.0,mission_01169.waypoints,7,OK,pending
mission_01170,rectangle,"[200, 60, 1]",standard,calm,45,0.0,1.0,mission_01170.waypoints,7,OK,pending
mission_01171,rectangle,"[200, 60, 1]",standard,calm,90,0.0,1.0,mission_01171.waypoints,7,OK,pending
mission_01172,rectangle,"[200, 60, 1]",standard,calm,135,0.0,1.0,mission_01172.waypoints,7,OK,pending
mission_01173,rectangle,"[200, 60, 1]",standard,light,0,2.0,4.0,mission_01173.waypoints,7,OK,pending
mission_01174,rectangle,"[200, 60, 1]",standard,light,45,2.0,4.0,mission_01174.waypoints,7,OK,pending
mission_01175,rectangle,"[200, 60, 1]",standard,light,90,2.0,4.0,mission_01175.waypoints,7,OK,pending
mission_01176,rectangle,"[200, 60, 1]",standard,light,135,2.0,4.0,mission_01176.waypoints,7,OK,pending
mission_01177,rectangle,"[200, 60, 1]",standard,moderate,0,5.0,8.0,mission_01177.waypoints,7,OK,pending
mission_01178,rectangle,"[200, 60, 1]",standard,moderate,45,5.0,8.0,mission_01178.waypoints,7,OK,pending
mission_01179,rectangle,"[200, 60, 1]",standard,moderate,90,5.0,8.0,mission_01179.waypoints,7,OK,pending
mission_01180,rectangle,"[200, 60, 1]",standard,moderate,135,5.0,8.0,mission_01180.waypoints,7,OK,pending
mission_01181,rectangle,"[200, 60, 1]",standard,gusty,0,3.0,10.0,mission_01181.waypoints,7,OK,pending
mission_01182,rectangle,"[200, 60, 1]",standard,gusty,45,3.0,10.0,mission_01182.waypoints,7,OK,pending
mission_01183,rectangle,"[200, 60, 1]",standard,gusty,90,3.0,10.0,mission_01183.waypoints,7,OK,pending
mission_01184,rectangle,"[200, 60, 1]",standard,gusty,135,3.0,10.0,mission_01184.waypoints,7,OK,pending
mission_01185,rectangle,"[200, 60, 1]",dynamic,calm,0,0.0,1.0,mission_01185.waypoints,7,OK,pending
mission_01186,rectangle,"[200, 60, 1]",dynamic,calm,45,0.0,1.0,mission_01186.waypoints,7,OK,pending
mission_01187,rectangle,"[200, 60, 1]",dynamic,calm,90,0.0,1.0,mission_01187.waypoints,7,OK,pending
mission_01188,rectangle,"[200, 60, 1]",dynamic,calm,135,0.0,1.0,mission_01188.waypoints,7,OK,pending
mission_01189,rectangle,"[200, 60, 1]",dynamic,light,0,2.0,4.0,mission_01189.waypoints,7,OK,pending
mission_01190,rectangle,"[200, 60, 1]",dynamic,light,45,2.0,4.0,mission_01190.waypoints,7,OK,pending
mission_01191,rectangle,"[200, 60, 1]",dynamic,light,90,2.0,4.0,mission_01191.waypoints,7,OK,pending
mission_01192,rectangle,"[200, 60, 1]",dynamic,light,135,2.0,4.0,mission_01192.waypoints,7,OK,pending
mission_01193,rectangle,"[200, 60, 1]",dynamic,moderate,0,5.0,8.0,mission_01193.waypoints,7,OK,pending
mission_01194,rectangle,"[200, 60, 1]",dynamic,moderate,45,5.0,8.0,mission_01194.waypoints,7,OK,pending
mission_01195,rectangle,"[200, 60, 1]",dynamic,moderate,90,5.0,8.0,mission_01195.waypoints,7,OK,pending
mission_01196,rectangle,"[200, 60, 1]",dynamic,moderate,135,5.0,8.0,mission_01196.waypoints,7,OK,pending
mission_01197,rectangle,"[200, 60, 1]",dynamic,gusty,0,3.0,10.0,mission_01197.waypoints,7,OK,pending
mission_01198,rectangle,"[200, 60, 1]",dynamic,gusty,45,3.0,10.0,mission_01198.waypoints,7,OK,pending
mission_01199,rectangle,"[200, 60, 1]",dynamic,gusty,90,3.0,10.0,mission_01199.waypoints,7,OK,pending
mission_01200,rectangle,"[200, 60, 1]",dynamic,gusty,135,3.0,10.0,mission_01200.waypoints,7,OK,pending
mission_01201,rectangle,"[200, 60, 1]",fast,calm,0,0.0,1.0,mission_01201.waypoints,7,OK,pending
mission_01202,rectangle,"[200, 60, 1]",fast,calm,45,0.0,1.0,mission_01202.waypoints,7,OK,pending
mission_01203,rectangle,"[200, 60, 1]",fast,calm,90,0.0,1.0,mission_01203.waypoints,7,OK,pending
mission_01204,rectangle,"[200, 60, 1]",fast,calm,135,0.0,1.0,mission_01204.waypoints,7,OK,pending
mission_01205,rectangle,"[200, 60, 1]",fast,light,0,2.0,4.0,mission_01205.waypoints,7,OK,pending
mission_01206,rectangle,"[200, 60, 1]",fast,light,45,2.0,4.0,mission_01206.waypoints,7,OK,pending
mission_01207,rectangle,"[200, 60, 1]",fast,light,90,2.0,4.0,mission_01207.waypoints,7,OK,pending
mission_01208,rectangle,"[200, 60, 1]",fast,light,135,2.0,4.0,mission_01208.waypoints,7,OK,pending
mission_01209,rectangle,"[200, 60, 1]",fast,moderate,0,5.0,8.0,mission_01209.waypoints,7,OK,pending
mission_01210,rectangle,"[200, 60, 1]",fast,moderate,45,5.0,8.0,mission_01210.waypoints,7,OK,pending
mission_01211,rectangle,"[200, 60, 1]",fast,moderate,90,5.0,8.0,mission_01211.waypoints,7,OK,pending
mission_01212,rectangle,"[200, 60, 1]",fast,moderate,135,5.0,8.0,mission_01212.waypoints,7,OK,pending
mission_01213,rectangle,"[200, 60, 1]",fast,gusty,0,3.0,10.0,mission_01213.waypoints,7,OK,pending
mission_01214,rectangle,"[200, 60, 1]",fast,gusty,45,3.0,10.0,mission_01214.waypoints,7,OK,pending
mission_01215,rectangle,"[200, 60, 1]",fast,gusty,90,3.0,10.0,mission_01215.waypoints,7,OK,pending
mission_01216,rectangle,"[200, 60, 1]",fast,gusty,135,3.0,10.0,mission_01216.waypoints,7,OK,pending
mission_01217,rectangle,"[200, 60, 2]",conservative,calm,0,0.0,1.0,mission_01217.waypoints,11,OK,pending
mission_01218,rectangle,"[200, 60, 2]",conservative,calm,45,0.0,1.0,mission_01218.waypoints,11,OK,pending
mission_01219,rectangle,"[200, 60, 2]",conservative,calm,90,0.0,1.0,mission_01219.waypoints,11,OK,pending
mission_01220,rectangle,"[200, 60, 2]",conservative,calm,135,0.0,1.0,mission_01220.waypoints,11,OK,pending
mission_01221,rectangle,"[200, 60, 2]",conservative,light,0,2.0,4.0,mission_01221.waypoints,11,OK,pending
mission_01222,rectangle,"[200, 60, 2]",conservative,light,45,2.0,4.0,mission_01222.waypoints,11,OK,pending
mission_01223,rectangle,"[200, 60, 2]",conservative,light,90,2.0,4.0,mission_01223.waypoints,11,OK,pending
mission_01224,rectangle,"[200, 60, 2]",conservative,light,135,2.0,4.0,mission_01224.waypoints,11,OK,pending
mission_01225,rectangle,"[200, 60, 2]",conservative,moderate,0,5.0,8.0,mission_01225.waypoints,11,OK,pending
mission_01226,rectangle,"[200, 60, 2]",conservative,moderate,45,5.0,8.0,mission_01226.waypoints,11,OK,pending
mission_01227,rectangle,"[200, 60, 2]",conservative,moderate,90,5.0,8.0,mission_01227.waypoints,11,OK,pending
mission_01228,rectangle,"[200, 60, 2]",conservative,moderate,135,5.0,8.0,mission_01228.waypoints,11,OK,pending
mission_01229,rectangle,"[200, 60, 2]",conservative,gusty,0,3.0,10.0,mission_01229.waypoints,11,OK,pending
mission_01230,rectangle,"[200, 60, 2]",conservative,gusty,45,3.0,10.0,mission_01230.waypoints,11,OK,pending
mission_01231,rectangle,"[200, 60, 2]",conservative,gusty,90,3.0,10.0,mission_01231.waypoints,11,OK,pending
mission_01232,rectangle,"[200, 60, 2]",conservative,gusty,135,3.0,10.0,mission_01232.waypoints,11,OK,pending
mission_01233,rectangle,"[200, 60, 2]",standard,calm,0,0.0,1.0,mission_01233.waypoints,11,OK,pending
mission_01234,rectangle,"[200, 60, 2]",standard,calm,45,0.0,1.0,mission_01234.waypoints,11,OK,pending
mission_01235,rectangle,"[200, 60, 2]",standard,calm,90,0.0,1.0,mission_01235.waypoints,11,OK,pending
mission_01236,rectangle,"[200, 60, 2]",standard,calm,135,0.0,1.0,mission_01236.waypoints,11,OK,pending
mission_01237,rectangle,"[200, 60, 2]",standard,light,0,2.0,4.0,mission_01237.waypoints,11,OK,pending
mission_01238,rectangle,"[200, 60, 2]",standard,light,45,2.0,4.0,mission_01238.waypoints,11,OK,pending
mission_01239,rectangle,"[200, 60, 2]",standard,light,90,2.0,4.0,mission_01239.waypoints,11,OK,pending
mission_01240,rectangle,"[200, 60, 2]",standard,light,135,2.0,4.0,mission_01240.waypoints,11,OK,pending
mission_01241,rectangle,"[200, 60, 2]",standard,moderate,0,5.0,8.0,mission_01241.waypoints,11,OK,pending
mission_01242,rectangle,"[200, 60, 2]",standard,moderate,45,5.0,8.0,mission_01242.waypoints,11,OK,pending
mission_01243,rectangle,"[200, 60, 2]",standard,moderate,90,5.0,8.0,mission_01243.waypoints,11,OK,pending
mission_01244,rectangle,"[200, 60, 2]",standard,moderate,135,5.0,8.0,mission_01244.waypoints,11,OK,pending
mission_01245,rectangle,"[200, 60, 2]",standard,gusty,0,3.0,10.0,mission_01245.waypoints,11,OK,pending
mission_01246,rectangle,"[200, 60, 2]",standard,gusty,45,3.0,10.0,mission_01246.waypoints,11,OK,pending
mission_01247,rectangle,"[200, 60, 2]",standard,gusty,90,3.0,10.0,mission_01247.waypoints,11,OK,pending
mission_01248,rectangle,"[200, 60, 2]",standard,gusty,135,3.0,10.0,mission_01248.waypoints,11,OK,pending
mission_01249,rectangle,"[200, 60, 2]",dynamic,calm,0,0.0,1.0,mission_01249.waypoints,11,OK,pending
mission_01250,rectangle,"[200, 60, 2]",dynamic,calm,45,0.0,1.0,mission_01250.waypoints,11,OK,pending
mission_01251,rectangle,"[200, 60, 2]",dynamic,calm,90,0.0,1.0,mission_01251.waypoints,11,OK,pending
mission_01252,rectangle,"[200, 60, 2]",dynamic,calm,135,0.0,1.0,mission_01252.waypoints,11,OK,pending
mission_01253,rectangle,"[200, 60, 2]",dynamic,light,0,2.0,4.0,mission_01253.waypoints,11,OK,pending
mission_01254,rectangle,"[200, 60, 2]",dynamic,light,45,2.0,4.0,mission_01254.waypoints,11,OK,pending
mission_01255,rectangle,"[200, 60, 2]",dynamic,light,90,2.0,4.0,mission_01255.waypoints,11,OK,pending
mission_01256,rectangle,"[200, 60, 2]",dynamic,light,135,2.0,4.0,mission_01256.waypoints,11,OK,pending
mission_01257,rectangle,"[200, 60, 2]",dynamic,moderate,0,5.0,8.0,mission_01257.waypoints,11,OK,pending
